sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s723,1,"रिपोर्ट के मुताबिक मार्च २००१ से फरवरी २००२ के दौरान पाया गया कि मारुति, टाटा मोटर्स, होंडा सिएल और महेंद्रा एंड महेंद्रा ने शुल्क में कटौती के अनुरूप कारों के दाम नहीं घटाए ।",२००१,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s727,1,इमराना बलात्कार कांड का विवाद अभी ठंडा भी नहीं पड़ा था कि असम के नागौन जिले में १९ वर्षीय महिला का इमराना जैसा मामला सामने आया है ।,इमराना,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s727,1,इमराना बलात्कार कांड का विवाद अभी ठंडा भी नहीं पड़ा था कि असम के नागौन जिले में १९ वर्षीय महिला का इमराना जैसा मामला सामने आया है ।,ठंडा,compound,xcomp,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s727,1,इमराना बलात्कार कांड का विवाद अभी ठंडा भी नहीं पड़ा था कि असम के नागौन जिले में १९ वर्षीय महिला का इमराना जैसा मामला सामने आया है ।,सामने,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s729,1,उसके बाद उस बांग्लादेशी आव्रजक युवती की शिकायत पर स्थानीय जमात ने उल्टे उसे उसके पति को तलाक देने का फरमान सुनाया है ।,तलाक,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s73,2,दिल्‍ली और लखनऊ से पर्यटन विभाग की ओर से भी विदेशी और घरेलू पर्यटकों के लिए वाहन और रहने की व्‍यवस्‍था की जाती है ।,की,case,mark,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s731,1,उसने ढिंग पुलिस स्टेशन में कल बृहस्पतिवार को ही इस बारे में एफआईआर दर्ज कराई ।,कल,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,घर,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,जब,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,ढिंग,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,थानान्तर्गत,nmod,amod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,थी,cop,aux,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,पुलिस,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,आजादी,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,दूर,advmod,case,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,सजा,nmod,obl,,दूर,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,no,yes,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,ससुर,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s737,1,पुलिस अधिकारियों ने कहा कि उन्होंने एक पुलिस दल उस गाँव में भेजा जब उन्हें अज्ञात व्यक्ति से इस घटना के ब्यौरे के साथ इस बारे में शिकायत मिली ।,ब्यौरे,obj,obl,के,के,,,mapping_hypothesis,mapping_hypothesis,Karma,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,yes
dev-s737,1,पुलिस अधिकारियों ने कहा कि उन्होंने एक पुलिस दल उस गाँव में भेजा जब उन्हें अज्ञात व्यक्ति से इस घटना के ब्यौरे के साथ इस बारे में शिकायत मिली ।,मिली,advcl,acl:relcl,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s737,1,पुलिस अधिकारियों ने कहा कि उन्होंने एक पुलिस दल उस गाँव में भेजा जब उन्हें अज्ञात व्यक्ति से इस घटना के ब्यौरे के साथ इस बारे में शिकायत मिली ।,शिकायत,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s740,1,इससे पहले पिछले महीने दारुल उलूम देवबंद ने २८ वर्षीय पांच बच्चों की माँ से उसके ससुर के बलात्कार करने पर महिला को अपने पति के साथ नहीं रहने का फरमान सुनाया था ।,महिला,iobj,obj,को,को,R5,R5,ambiguous,ambiguous,Karma|Sampradāna,Karma|Sampradāna,no,yes,yes,yes
dev-s740,1,इससे पहले पिछले महीने दारुल उलूम देवबंद ने २८ वर्षीय पांच बच्चों की माँ से उसके ससुर के बलात्कार करने पर महिला को अपने पति के साथ नहीं रहने का फरमान सुनाया था ।,माँ,iobj,obj,से,से,,,mapping_hypothesis,mapping_hypothesis,Sampradāna,Karma,no,yes,yes,yes
dev-s742,1,प्रधानमंत्री मनमोहन सिंह ने शुक्रवार को आतंकवाद को कायरतापूर्ण कृत करार देते हुए कहा कि लोकतंत्र में आस्था रखने वाले देशों को मिलकर इसका मुकाबला करना चाहिए ।,कायरतापूर्ण,amod,advmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s742,1,प्रधानमंत्री मनमोहन सिंह ने शुक्रवार को आतंकवाद को कायरतापूर्ण कृत करार देते हुए कहा कि लोकतंत्र में आस्था रखने वाले देशों को मिलकर इसका मुकाबला करना चाहिए ।,देशों,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,आस्था,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,कानून,nmod,conj,के,के,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,रखने,iobj,nsubj,,,,,mapping_hypothesis,mapping_hypothesis,Sampradāna,Kartā,no,yes,yes,yes
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,लोकतंत्र,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,शासन,conj,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,समारोह,iobj,obj,को,को,R5,R5,ambiguous,ambiguous,Karma|Sampradāna,Karma|Sampradāna,no,yes,yes,yes
dev-s746,1,इस घटना पर शोक जताते हुए प्रधानमंत्री ने कहा कि संकट की इस घड़ी में भारतीय ब्रिटेन के साथ हैं ।,भारतीय,nsubj,amod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s746,1,इस घटना पर शोक जताते हुए प्रधानमंत्री ने कहा कि संकट की इस घड़ी में भारतीय ब्रिटेन के साथ हैं ।,शोक,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s747,1,अयोध्या में आतंकी हमले का जिक्र करते हुए मनमोहन सिंह ने कहा कि आतंकवाद विश्व के सभी देशों के लिए खतरा बन गया है ।,खतरा,obj,xcomp,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s748,1,यह शांति और मानवीयता को तहस - नहस कर रहा है और हमें इसका मुकाबला मिलकर करना चाहिए ।,मिलकर,obl,advcl,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s752,1,उसने कहा है कि वह हिंदू रीति - रिवाज के मुताबिक वाराणसी में शव का अंतिम संस्कार करेगी ।,हिंदू,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,आगे,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,पुलिसकर्मियों,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,प्रोन्नति,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,बहादुरी,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,बारी,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,भरे,amod,acl,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s76,1,"यहाँ लोटस, निक्‍को होटल, होटल रेसीडेंसी और पथिक निवास में ठहरने के लिए बेहतर होगा कि पहले से बुकिंग करवा ली जाए ।",निक्‍को,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s76,1,"यहाँ लोटस, निक्‍को होटल, होटल रेसीडेंसी और पथिक निवास में ठहरने के लिए बेहतर होगा कि पहले से बुकिंग करवा ली जाए ।",पथिक,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s76,2,"यहाँ लोटस, निक्‍को होटल, होटल रेसीडेंसी और पथिक निवास में ठहरने के लिए बेहतर होगा कि पहले से बुकिंग करवा ली जाए ।",होटल,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s760,1,समझा जाता है कि बाद में जब लालाराम ने सीमा के साथ जबरन शारीरिक संबंध बनाया तो गुस्साए गुर्जर ने लालाराम गिरोह से अलग होकर अपना एक अलग गिरोह बना लिया ।,जबरन,amod,advmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s762,1,उन्होंने भाजपा में अपने प्रवेश का भी समर्थन किया ।,प्रवेश,obl,nmod,का,का,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s762,1,उन्होंने भाजपा में अपने प्रवेश का भी समर्थन किया ।,भाजपा,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s765,1,उन्होंने कहा कि अगर लोगों को बेहतर शिक्षा और अवसर मिले तो उनमें आत्म विश्वास बढ़ता है और वे जीवन में परिवार का समर्थन नहीं लेंगे ।,आत्म,compound,amod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s765,1,उन्होंने कहा कि अगर लोगों को बेहतर शिक्षा और अवसर मिले तो उनमें आत्म विश्वास बढ़ता है और वे जीवन में परिवार का समर्थन नहीं लेंगे ।,समर्थन,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s767,1,उन्होंने कहा कि मैं भाजपा के राष्ट्रवाद और आत्मविश्वास की विचार धारा से पूरी तरह प्रभावित हूँ ।,धारा,obl,nmod,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s767,1,उन्होंने कहा कि मैं भाजपा के राष्ट्रवाद और आत्मविश्वास की विचार धारा से पूरी तरह प्रभावित हूँ ।,प्रभावित,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s767,1,उन्होंने कहा कि मैं भाजपा के राष्ट्रवाद और आत्मविश्वास की विचार धारा से पूरी तरह प्रभावित हूँ ।,हूँ,ccomp,cop,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s768,1,"उन्होंने कहा कि कुछ लोगों को इस बात पर आश्चर्य हो सकता है कि गांधी परिवार का सदस्य होने के बावजूद मैं भाजपा में कैसे शामिल हो गया, लेकिन हम पार्टी नहीं विचार धारा का सम्मान करते हैं ।",नहीं,amod,advmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s768,1,"उन्होंने कहा कि कुछ लोगों को इस बात पर आश्चर्य हो सकता है कि गांधी परिवार का सदस्य होने के बावजूद मैं भाजपा में कैसे शामिल हो गया, लेकिन हम पार्टी नहीं विचार धारा का सम्मान करते हैं ।",पार्टी,nmod,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s768,1,"उन्होंने कहा कि कुछ लोगों को इस बात पर आश्चर्य हो सकता है कि गांधी परिवार का सदस्य होने के बावजूद मैं भाजपा में कैसे शामिल हो गया, लेकिन हम पार्टी नहीं विचार धारा का सम्मान करते हैं ।",सदस्य,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s769,1,उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,आजकल,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s769,1,उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,उपभोग,conj,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s769,1,उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,धन,nmod,conj,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s769,1,उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,राजनीति,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s769,1,उन्होंने भारतीय राजनीतिकों की कमजोरी पर प्रतिक्रिया व्यक्त करते हुए कहा कि आजकल राजनीति शक्ति और धन उपभोग करने का माध्यम हो गयी है ।,शक्ति,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s77,1,इनमें से पथिक निवास उत्तरप्रदेश पर्यटन विकास निगम की ओर से संचालित होता है ।,इनमें,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s770,1,शायद ही कोई राजनेता सही अर्थों में लोगों की सेवा करना चाहता है ।,कोई,dep,det,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s772,1,वरुण के अनुसार वे अपनी राजनीतिक पृष्ठभूमि का लाभ नहीं उठाना चाहते ।,उठाना,advcl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s773,1,लोक जनशक्ति पार्टी (लोजपा) अध्यक्ष राम विलास पासवान ने बिहार में होने वाले विधानसभा चुनाव में एक बार फिर से राष्ट्रीय जनता दल (राजद) व भारतीय जनता पार्टी (भाजपा) के साथ किसी प्रकार के तालमेल की संभावना से इनकार किया है ।,किसी,nmod,det,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s773,1,लोक जनशक्ति पार्टी (लोजपा) अध्यक्ष राम विलास पासवान ने बिहार में होने वाले विधानसभा चुनाव में एक बार फिर से राष्ट्रीय जनता दल (राजद) व भारतीय जनता पार्टी (भाजपा) के साथ किसी प्रकार के तालमेल की संभावना से इनकार किया है ।,के,case,dislocated,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s773,1,लोक जनशक्ति पार्टी (लोजपा) अध्यक्ष राम विलास पासवान ने बिहार में होने वाले विधानसभा चुनाव में एक बार फिर से राष्ट्रीय जनता दल (राजद) व भारतीय जनता पार्टी (भाजपा) के साथ किसी प्रकार के तालमेल की संभावना से इनकार किया है ।,प्रकार,conj,nmod,के,के,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s773,1,लोक जनशक्ति पार्टी (लोजपा) अध्यक्ष राम विलास पासवान ने बिहार में होने वाले विधानसभा चुनाव में एक बार फिर से राष्ट्रीय जनता दल (राजद) व भारतीय जनता पार्टी (भाजपा) के साथ किसी प्रकार के तालमेल की संभावना से इनकार किया है ।,साथ,conj,dislocated,के,,,,no_decision,no_decision,,,no,no,yes,yes
dev-s776,1,यह पूछे जाने पर कि क्या सोनिया गांधी के कहने पर उनकी पार्टी राजद के साथ चुनावी तालमेल करेगी इस प्रश्न को पासवान ने कल्पनात्मक प्रश्न करार दिया ।,पूछे,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s776,1,यह पूछे जाने पर कि क्या सोनिया गांधी के कहने पर उनकी पार्टी राजद के साथ चुनावी तालमेल करेगी इस प्रश्न को पासवान ने कल्पनात्मक प्रश्न करार दिया ।,प्रश्न,obj,iobj,को,को,R5,R5,ambiguous,ambiguous,Karma|Sampradāna,Karma|Sampradāna,no,yes,yes,yes
dev-s776,2,यह पूछे जाने पर कि क्या सोनिया गांधी के कहने पर उनकी पार्टी राजद के साथ चुनावी तालमेल करेगी इस प्रश्न को पासवान ने कल्पनात्मक प्रश्न करार दिया ।,प्रश्न,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s779,1,पासवान ने कहा कि उन्होंने अपने कार्यकर्ताओं से राज्य की सभी २४३ सीटों से चुनाव लड़ने के लिए तैयार रहने को कहा है ।,चुनाव,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s782,1,रिपोर्ट में कहा गया है कि आयोग को ऐसा कोई साक्ष्य नहीं मिला है जिससे यह सिद्ध किया जा सके कि गुरुद्वारा रकाबगंज में मौजूदगी के दौरान कमलनाथ ने उत्तेजित भीड़ को भड़काया ।,गुरुद्वारा,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s783,1,इसी प्रकार वसंत साठे की वहां मौजूदगी संबंधी दावे को आयोग ने भ्रामक माना है ।,भ्रामक,compound,acl,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s783,1,इसी प्रकार वसंत साठे की वहां मौजूदगी संबंधी दावे को आयोग ने भ्रामक माना है ।,मौजूदगी,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s783,1,इसी प्रकार वसंत साठे की वहां मौजूदगी संबंधी दावे को आयोग ने भ्रामक माना है ।,वहां,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s784,1,पत्रकार संजय सूरी ने अपने बयान में आयोग को बताया कि ३१ अक्टूबर ८४ को कमलनाथ गुरुद्वारा रकाबगंज में मौजूद थे तथा वह भीड़ को शांत करने का प्रयास कर रहे थे ।,गुरुद्वारा,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s787,1,उन्होंने भीड़ को तितर - बितर होने और कानून अपने हाथ में नहीं लेने के लिए राजी किया ।,भीड़,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s788,1,हालांकि आयोग ने इस बात पर आश्चर्य प्रकट किया कि कमलनाथ पुलिस अधिकारियों से संपर्क किये बगैर कानून व्यवस्था की चिंता के लिए गुरुद्वारा पहुंच गये ।,किये,obl,advcl,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s789,1,लेकिन कमलनाथ का तर्क था कि २० साल बाद यह बता पाना संभव नहीं है कि वे वहां कब और कैसे गये ।,और,cc,det,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s789,1,लेकिन कमलनाथ का तर्क था कि २० साल बाद यह बता पाना संभव नहीं है कि वे वहां कब और कैसे गये ।,कैसे,conj,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s789,1,लेकिन कमलनाथ का तर्क था कि २० साल बाद यह बता पाना संभव नहीं है कि वे वहां कब और कैसे गये ।,है,acl,ccomp,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s79,1,इसमें बिरला धर्मशाला और बुद्ध धर्मशाला प्रमुख हैं ।,बिरला,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s79,1,इसमें बिरला धर्मशाला और बुद्ध धर्मशाला प्रमुख हैं ।,बुद्ध,nmod,compound,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s790,1,बहरहाल आयोग को दंगे भड़काने में भूमिका होने की बाबत उनके खिलाफ कोई साक्ष्य नहीं मिला है ।,आयोग,nsubj,iobj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s791,1,वसंत साठे के मामले में मुख्त्यार सिंह नामक एक व्यक्ति ने उनके गुरुद्धारा रकाबगंज में होने का दावा किया था ।,उनके,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s791,1,वसंत साठे के मामले में मुख्त्यार सिंह नामक एक व्यक्ति ने उनके गुरुद्धारा रकाबगंज में होने का दावा किया था ।,गुरुद्धारा,compound,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,तीन,compound,nummod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,थे,cop,ccomp,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,दिन,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,बजे,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,भवन,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s793,1,साठे का जवाब है कि उस दिन ग्यारह बजे के आसपास वे तीन मूर्ति भवन में मौजूद थे जहां इंदिरा का पार्थिव शरीर रखा गया था ।,मौजूद,amod,nmod,,,,,no_decision,no_decision,,,no,yes,yes,yes
dev-s804,1,दिल्ली पुलिस सुनील को भी साथ ले गई है ।,साथ,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s807,2,"दिल्ली पुलिस के सूत्रों के मुताबिक, मुठभेड़ में मारे गए पटना के आतंकी शख्स की डायरी में इफ्तखार के देहरादून स्थित बैंक खाते का नंबर का उल्लेख है, जिससे संदेह है कि इफ्तखार को आतंकी आर्थिक मदद भी दे रहे थे ।",आतंकी,nsubj,amod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s807,2,"दिल्ली पुलिस के सूत्रों के मुताबिक, मुठभेड़ में मारे गए पटना के आतंकी शख्स की डायरी में इफ्तखार के देहरादून स्थित बैंक खाते का नंबर का उल्लेख है, जिससे संदेह है कि इफ्तखार को आतंकी आर्थिक मदद भी दे रहे थे ।",इफ्तखार,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s807,1,"दिल्ली पुलिस के सूत्रों के मुताबिक, मुठभेड़ में मारे गए पटना के आतंकी शख्स की डायरी में इफ्तखार के देहरादून स्थित बैंक खाते का नंबर का उल्लेख है, जिससे संदेह है कि इफ्तखार को आतंकी आर्थिक मदद भी दे रहे थे ।",दे,nmod,acl,,,,,no_decision,no_decision,,,no,yes,yes,yes
