sent_id,occurrence_index,sentence_text,token_form,gold_deprel,stanza_deprel,gold_case_marker,stanza_case_marker,gold_verifier_rule_id,stanza_verifier_rule_id,gold_final_decision,stanza_final_decision,gold_final_candidates,stanza_final_candidates,deprel_agree,case_marker_agree,rule_id_agree,final_decision_agree
dev-s598,1,पटियाला पुलिस को इस कार्रवाई की भनक काफी देर बाद लगी ।,भनक,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s60,1,महापरिनिर्वाण मंदिर से पहले बीच तालाब में बना भगवान बुद्ध का मंदिर और इसके सामने बना विशाल पगोडा पर्यटकों के आकर्षण का केंद्र है ।,तालाब,obl,obl,बीच,में,,R2,mapping_hypothesis,confirmed,Adhikaraṇa|Apādāna|Karaṇa,Adhikaraṇa,yes,no,no,no
dev-s60,1,महापरिनिर्वाण मंदिर से पहले बीच तालाब में बना भगवान बुद्ध का मंदिर और इसके सामने बना विशाल पगोडा पर्यटकों के आकर्षण का केंद्र है ।,बीच,case,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s601,1,भारत के कंट्रोलर एंड ऑडिटर जनरल वी. एन. कॉल ने कहा है कि सार्वजनिक उपक्रमों के विनिवेश का लेखा ऑडिटरों के सामने एक नई चुनौती के रूप में खड़ा हुआ है ।,खड़ा,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s601,1,भारत के कंट्रोलर एंड ऑडिटर जनरल वी. एन. कॉल ने कहा है कि सार्वजनिक उपक्रमों के विनिवेश का लेखा ऑडिटरों के सामने एक नई चुनौती के रूप में खड़ा हुआ है ।,लेखा,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s601,1,भारत के कंट्रोलर एंड ऑडिटर जनरल वी. एन. कॉल ने कहा है कि सार्वजनिक उपक्रमों के विनिवेश का लेखा ऑडिटरों के सामने एक नई चुनौती के रूप में खड़ा हुआ है ।,हुआ,aux,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s602,1,कॉल सोमवार से शुरू हुए २५ विकासशील देशों के वित्त नियंत्रकों एवं ऑडिटरों के लिए आयोजित एक माह के अंतर्राष्ट्रीय प्रशिक्षण कार्यक्रम का उद्घाटन कर रहे थे ।,शुरू,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s603,1,"इस कार्यक्रम में भारत के अलावा अफगानिस्तान, बांग्लादेश, कोरिया, थाईलैंड, वियतनाम, मॉरीशस, नेपाल, ओमान, श्रीलंका, घाना व उजबेकिस्तान के प्रतिनिधि भाग ले रहे हैं ।",भाग,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s607,1,इस स्थिति में सार्वजनिक उपक्रमों को अपने काम - काज के तरीके में बदलाव लाने की जरूरत है ।,तरीके,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s607,1,इस स्थिति में सार्वजनिक उपक्रमों को अपने काम - काज के तरीके में बदलाव लाने की जरूरत है ।,बदलाव,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s611,1,जनता दल यू के वरिष्ठ नेता नितीश कुमार ने पिछले लोकसभा चुनाव के दौरान विशेष पर्यवेक्षक रहे एल. वी. सप्तऋषि को चुनाव आयोग पर आरोप लगाने के कारण बर्खास्त करने की माँग की है ।,आरोप,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s612,1,नितीश ने यूपीए सरकार से चुनाव आयोग जैसी संवैधानिक संस्था पर दोषारोपण करने के लिए राष्ट्रीय जनता दल के प्रमुख व केंद्रीय रेल मंत्री लालू यादव के खिलाफ़ भी कार्रवाई करने की माँग की है ।,प्रमुख,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s612,1,नितीश ने यूपीए सरकार से चुनाव आयोग जैसी संवैधानिक संस्था पर दोषारोपण करने के लिए राष्ट्रीय जनता दल के प्रमुख व केंद्रीय रेल मंत्री लालू यादव के खिलाफ़ भी कार्रवाई करने की माँग की है ।,यादव,obl,conj,के,के,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s612,1,नितीश ने यूपीए सरकार से चुनाव आयोग जैसी संवैधानिक संस्था पर दोषारोपण करने के लिए राष्ट्रीय जनता दल के प्रमुख व केंद्रीय रेल मंत्री लालू यादव के खिलाफ़ भी कार्रवाई करने की माँग की है ।,सरकार,obl,iobj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Sampradāna,no,yes,no,no
dev-s613,1,नितीश ने सप्तऋषि द्वारा उठाए मुद्दे को 'किसी से' प्रेरित बताया ।,किसी,obl,acl,से,से,R4,,ambiguous,no_decision,Karaṇa|Apādāna,,no,yes,no,no
dev-s615,1,उन्होंने कहा कि लालू को संवैधानिक संगठनों की आलोचना करने की आदत सी पड़ गई है ।,आदत,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s621,2,अफ्रीका की गरीबी और मौसम परिवर्तन पर चर्चा करने आए दुनिया के ८ सबसे धनी देश (जी - ८) आतंकवाद पर चर्चा करते नज़र आए ।,८,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s622,1,"अंततः इन नेताओं को संशोधित घोषणा जारी करनी पड़ी, जिसमें आतंकवाद से लड़ने की चुनौती फेहरिस्त में सबसे ऊपर थी ।",अंततः,advmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s622,1,"अंततः इन नेताओं को संशोधित घोषणा जारी करनी पड़ी, जिसमें आतंकवाद से लड़ने की चुनौती फेहरिस्त में सबसे ऊपर थी ।",आतंकवाद,obl,obj,से,से,R4,,ambiguous,mapping_hypothesis,Karaṇa|Apādāna,Karma,no,yes,no,no
dev-s625,1,उन्होंने वाशिंगटन स्थित इन वरिष्ठ सुरक्षा अधिकारियों से अधिकतम चौकसी बरतने को कहा ।,चौकसी,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s63,1,ठीक सामने मौजूद पगोडा के ऊपर बँधी घंटियाँ सुरम्‍य और शांत वातावरण में जब बजती हैं तो लगता है कि ये सभी दिशाओं में अहिंसा और प्रेम का संदेश दे रहीं हों ।,संदेश,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s63,1,ठीक सामने मौजूद पगोडा के ऊपर बँधी घंटियाँ सुरम्‍य और शांत वातावरण में जब बजती हैं तो लगता है कि ये सभी दिशाओं में अहिंसा और प्रेम का संदेश दे रहीं हों ।,सामने,advmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s630,1,अगर लंदन में धमाके नहीं होते तो इस शिखर बैठक में तापमान परिवर्तन प्रमुख मुद्दा बना रहता और इस पर जी - ८ देशों में मतभेद भी लक्षित हो सकते थे ।,मुद्दा,obj,xcomp,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s631,1,"यूं तो समूह - ८ अभी भी तापमान परिवर्तन पर एक समझौते का प्रयास कर रहा है, लेकिन धमाकों के बाद अब उसके लिए आतंकवाद ही प्रमुख मुद्दा बन गया है ।",यूं,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s632,1,फॉर्म सब्सिडी खत्म करने पर हालाँकि उन्हें अमेरिका और ब्रिटेन से चतुराई वाला समर्थन मिला लेकिन शिराक़ से हुई मुलाकात इसलिए खास है कि फ्रांस डब्लूटीओ में इस मुद्दे पर जंग छेड़े हुए है ।,समर्थन,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s637,1,पुंछ में हुई मुठभेड़ के बारे में एक सरकारी अधिकारी ने बताया कि १३वीं सिख लाईट इनफेंट्री द्वारा लश्कर - ए - ताइबा गुट के आतंकियों को नियंत्रण - रेखा पर चुनौती देने पर मुठभेड़ रात ११.४५ बजे शुरू हुई ।,रात,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s640,1,सेना की जबावी कार्रवाई में तीन आतंकी मारे गए ।,आतंकी,nsubj:pass,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s643,1,जहाँ एक तबका फसलों के लिए न्यूनतम समर्थन मूल्य निर्धारित करने वाले कृषि मूल्य लागत आयोग को समाप्त करने का पक्षधर है ।,फसलों,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s647,1,इसके अलावा ऋण सीमा को ५० हजार रुपए से बढ़ाकर १.५ लाख किया जाना चाहिए और इस पर ७ फीसदी के हिसाब से ब्याज दर लागू होनी चाहिए ।,लाख,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s649,1,समिति का मानना है कि किसानों को उनकी फसल का पूरा मूल्य नहीं मिल पाता है और इसलिए आयोग में किसानों का भी प्रतिनिधित्व होना चाहिए ।,प्रतिनिधित्व,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s652,1,स्थायी समिति के अध्यक्ष प्रोफेसर राम गोपाल यादव का कहना है कि स्थायी समिति यह महसूस करती है कि राज्य सरकारें फसलों के लिए जो मूल्य तय करने के सुझाव देती हैं ।,सुझाव,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s660,1,हालांकि अभी तक महज २५ फसलों का ही मूल्य आयोग द्वारा निर्धारित किया जाता है ।,मूल्य,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s662,1,यादव का कहना है कि कृषि में सबसे बड़ी समस्या निवेश ऋण पर लगने वाले ब्याज दर की है ।,कृषि,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s662,1,यादव का कहना है कि कृषि में सबसे बड़ी समस्या निवेश ऋण पर लगने वाले ब्याज दर की है ।,दर,nmod,obj,की,की,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s662,1,यादव का कहना है कि कृषि में सबसे बड़ी समस्या निवेश ऋण पर लगने वाले ब्याज दर की है ।,समस्या,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s663,1,क्योंकि वर्तमान में किसानों को दिए जाने वाले ऋणों की ब्याज दरें काफी ज्यादा हैं और इन ब्याज दरों को नाबार्ड द्वारा राज्यों को दिए जाने वाले ऋण पर लागू होने वाली ब्याज दर के समान ही होना चाहिए ।,नाबार्ड,nsubj,nsubj:pass,द्वारा,द्वारा,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s664,1,उनका कहना है कि समिति इसकी पक्षधर है कि किसानों को ६ फीसदी ब्याज दर पर ऋण मुहैया कराया जाना चाहिए ।,किसानों,nsubj:pass,iobj,को,को,,R5,no_decision,ambiguous,,Karma|Sampradāna,no,yes,no,no
dev-s666,1,उन्होंने अमेरिकन एसोसिएशन ऑफ फिजीशियंस ऑफ इंडियन ऑरिजिन (एएपीआई) के पूर्व अध्यक्ष नवीन शाह को यह आश्वासन दिया ।,आश्वासन,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s669,1,उन्होंने एनआरआई डॉक्टरों द्वारा चलाई जा रही परियोजनाओं को सफल बनाने में भरपूर योगदान देने का वादा किया है ।,योगदान,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s670,1,एनआरआई डॉक्टरों से जुड़े दूसरे मसलों पर भी इन दोनों के बीच बातचीत हुई ।,बातचीत,nsubj,compound,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s680,1,"आज देश के कर्जदार हर १०० किसानों में से १० अनुसूचित जनजाति, १८ अनुसूचित जाति व ४४ अन्य पिछड़े वर्ग से हैं ।",कर्जदार,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s686,1,इसका उद्देश्य रहन - सहन के आधार पर किसानों की स्थिति का आकलन करना था ।,करना,obj,root,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s689,1,"अदालत ने कहा है कि इस बात की जाँच की जाएगी कि क्या राज्यपाल ने दुर्भावनाओं से ग्रस्त होकर केंद्र को रिपोर्ट भेजी थी, जिसकी वजह से राष्ट्रपति शासन लगाया गया ।",भेजी,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s69,1,यहाँ पहुँचने के लिए सबसे नजदीकी रेलवे स्‍टेशन गोरखपुर रेलवे जंक्‍शन है ।,स्‍टेशन,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s691,1,हालांकि अदालत ने यह साफ कर दिया कि राज्यपाल ने अगर दुर्भावनाओं से ग्रस्त होकर इस बाबत फैसला लिया है तो यह उनके विशेषाधिकार के दायरे से बाहर है और अदालत को इस मामले की जाँच का अधिकार है ।,फैसला,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s693,1,अदालत ने चुनाव आयोग द्वारा बिहार विधानसभा चुनाव की घोषणा के मद्देनज़र सुनवाई की तारीख घटा दी है ।,आयोग,nmod,obl,द्वारा,द्वारा,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s694,1,"लेकिन जवाब से संतुष्ट नहीं होने पर अदालत ने अटॅर्नी जनरल मिलन बनर्जी, एडिशनल सॉलीसिटर जनरल गोपाल सुब्रह्मण्यम् और पूर्व अटॅर्नी जनरल सोली जे. सोराबजी से राय ली ।",जवाब,obj,obl,से,से,,R4,mapping_hypothesis,ambiguous,Karma,Karaṇa|Apādāna,no,yes,no,no
dev-s7,1,आइए करें सैर -,सैर,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s702,1,"पूँजी प्रावधान को दोगुना किए जाने से संकेत मिलते हैं कि सरकार का फ्रांसीसी पनडुब्बी 'स्कॉर्पियो', मिग - २१ के स्थान पर १२५ बहुउद्देशीय लड़ाकू विमान और थल सेना की फायरपॉवर में इजाफा करने के लिए चार हजार करोड़ रुपये की योजना पर आगे बढ़ने का विचार है ।",आगे,obl,compound,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s702,1,"पूँजी प्रावधान को दोगुना किए जाने से संकेत मिलते हैं कि सरकार का फ्रांसीसी पनडुब्बी 'स्कॉर्पियो', मिग - २१ के स्थान पर १२५ बहुउद्देशीय लड़ाकू विमान और थल सेना की फायरपॉवर में इजाफा करने के लिए चार हजार करोड़ रुपये की योजना पर आगे बढ़ने का विचार है ।",पनडुब्बी,nmod,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s702,1,"पूँजी प्रावधान को दोगुना किए जाने से संकेत मिलते हैं कि सरकार का फ्रांसीसी पनडुब्बी 'स्कॉर्पियो', मिग - २१ के स्थान पर १२५ बहुउद्देशीय लड़ाकू विमान और थल सेना की फायरपॉवर में इजाफा करने के लिए चार हजार करोड़ रुपये की योजना पर आगे बढ़ने का विचार है ।",फायरपॉवर,conj,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s702,1,"पूँजी प्रावधान को दोगुना किए जाने से संकेत मिलते हैं कि सरकार का फ्रांसीसी पनडुब्बी 'स्कॉर्पियो', मिग - २१ के स्थान पर १२५ बहुउद्देशीय लड़ाकू विमान और थल सेना की फायरपॉवर में इजाफा करने के लिए चार हजार करोड़ रुपये की योजना पर आगे बढ़ने का विचार है ।",विचार,nsubj,nmod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s702,1,"पूँजी प्रावधान को दोगुना किए जाने से संकेत मिलते हैं कि सरकार का फ्रांसीसी पनडुब्बी 'स्कॉर्पियो', मिग - २१ के स्थान पर १२५ बहुउद्देशीय लड़ाकू विमान और थल सेना की फायरपॉवर में इजाफा करने के लिए चार हजार करोड़ रुपये की योजना पर आगे बढ़ने का विचार है ।",स्कॉर्पियो,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s705,1,अगर पूँजी प्रावधानों पर नजर दौड़ाई जाए तो थल सेना के लिए बजट अनुमान में कमी आई है जबकि वायु और नौ सेना के लिए मामूली वृद्धि की गई है ।,नजर,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s705,1,अगर पूँजी प्रावधानों पर नजर दौड़ाई जाए तो थल सेना के लिए बजट अनुमान में कमी आई है जबकि वायु और नौ सेना के लिए मामूली वृद्धि की गई है ।,वायु,nmod,obl,,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,no,yes,no
dev-s705,2,अगर पूँजी प्रावधानों पर नजर दौड़ाई जाए तो थल सेना के लिए बजट अनुमान में कमी आई है जबकि वायु और नौ सेना के लिए मामूली वृद्धि की गई है ।,सेना,obl,conj,के,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,no,yes,no
dev-s706,1,"मौजूदा वर्ष में थल सेना के लिए आवंटन २७,८२८९९ करोड़ रुपये रखा गया है जबकि पिछले साल के संशोधित अनुमान में यह राशि २८,२७६ करोड़ रुपये रखी गई थी ।",राशि,obj,nsubj:pass,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s707,1,"जबकि नौ सेना के लिए पिछले साल संशोधित अनुमान ४,९१० करोड़ रखा गया था जिसे मौजूदा वित्त वर्ष में बढ़ा कर ५,२९३ करोड़ रुपये कर दिया गया है ।",रुपये,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s707,1,"जबकि नौ सेना के लिए पिछले साल संशोधित अनुमान ४,९१० करोड़ रखा गया था जिसे मौजूदा वित्त वर्ष में बढ़ा कर ५,२९३ करोड़ रुपये कर दिया गया है ।","४,९१०",obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s708,2,"वहीं, वायु सेना के लिए ७८४७.२९ करोड़ रुपये को बढ़ाकर ८४६८.४० करोड़ रुपये कर दिया गया है ।",रुपये,obj,acl,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s717,1,इसके चलते सरकार को कार कंपनियों से मिलने वाले राजस्व में ३८ फीसदी का नुकसान हुआ ।,सरकार,iobj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s719,1,इसी तरह २००१ - ०२ के दौरान कारों का विशेष उत्पाद कर २४ फीसदी के बजाय १६ फीसदी कर दिया गया ।,उत्पाद,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s719,1,इसी तरह २००१ - ०२ के दौरान कारों का विशेष उत्पाद कर २४ फीसदी के बजाय १६ फीसदी कर दिया गया ।,कर,obj,nmod,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s72,1,"इसके साथ ही गोरखपुर से दिल्‍ली, मुंबई और कोलकाता के लिए हवाई सुविधा भी उपलब्‍ध है ।",इसके,nmod,obl,साथ,साथ,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s72,1,"इसके साथ ही गोरखपुर से दिल्‍ली, मुंबई और कोलकाता के लिए हवाई सुविधा भी उपलब्‍ध है ।",गोरखपुर,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s72,1,"इसके साथ ही गोरखपुर से दिल्‍ली, मुंबई और कोलकाता के लिए हवाई सुविधा भी उपलब्‍ध है ।",दिल्‍ली,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s721,2,इससे २००१ - ०२ के दौरान शुल्क ४० फीसदी से घटकर ३२ फीसदी हो गया ।,फीसदी,nsubj,xcomp,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s722,2,जबकि २००३ - ०४ के दौरान शुल्क ३२ फीसदी से घटकर २४ फीसदी रह गया ।,फीसदी,nsubj,xcomp,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s723,1,"रिपोर्ट के मुताबिक मार्च २००१ से फरवरी २००२ के दौरान पाया गया कि मारुति, टाटा मोटर्स, होंडा सिएल और महेंद्रा एंड महेंद्रा ने शुल्क में कटौती के अनुरूप कारों के दाम नहीं घटाए ।",२००१,nmod,obl,से,से,,R4,no_decision,ambiguous,,Karaṇa|Apādāna,no,yes,no,no
dev-s727,1,इमराना बलात्कार कांड का विवाद अभी ठंडा भी नहीं पड़ा था कि असम के नागौन जिले में १९ वर्षीय महिला का इमराना जैसा मामला सामने आया है ।,सामने,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s729,1,उसके बाद उस बांग्लादेशी आव्रजक युवती की शिकायत पर स्थानीय जमात ने उल्टे उसे उसके पति को तलाक देने का फरमान सुनाया है ।,तलाक,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s731,1,उसने ढिंग पुलिस स्टेशन में कल बृहस्पतिवार को ही इस बारे में एफआईआर दर्ज कराई ।,कल,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,घर,nmod,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,जब,nmod,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s732,1,सरमा के अनुसार उस युवती के साथ २५ मई को उसके पचास वर्षीय ससुर मोइनुद्दीन ने तब बलात्कार किया जब वह ढिंग पुलिस थानान्तर्गत दक्षिण जेरामाई गाँव के अपने घर में अकेली थी ।,पुलिस,compound,obl,,,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,आजादी,acl,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,सजा,nmod,obl,,दूर,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,no,yes,no
dev-s735,1,जबकि ससुर को कोई सजा तो दूर उसे 'आजादी' बख्श दी ।,ससुर,obj,nsubj,को,को,R5,,ambiguous,mapping_hypothesis,Karma|Sampradāna,Kartā,no,yes,no,no
dev-s737,1,पुलिस अधिकारियों ने कहा कि उन्होंने एक पुलिस दल उस गाँव में भेजा जब उन्हें अज्ञात व्यक्ति से इस घटना के ब्यौरे के साथ इस बारे में शिकायत मिली ।,शिकायत,compound,nsubj,,,,,no_decision,mapping_hypothesis,,Kartā,no,yes,yes,no
dev-s742,1,प्रधानमंत्री मनमोहन सिंह ने शुक्रवार को आतंकवाद को कायरतापूर्ण कृत करार देते हुए कहा कि लोकतंत्र में आस्था रखने वाले देशों को मिलकर इसका मुकाबला करना चाहिए ।,देशों,nsubj,obj,को,को,,R5,mapping_hypothesis,ambiguous,Kartā,Karma|Sampradāna,no,yes,no,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,आस्था,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,लोकतंत्र,obl,nmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s744,1,इस अवसर पर आयोजित समारोह को संबोधित करते हुए सिंह ने कहा कि लोकतंत्र और कानून के शासन में आस्था रखने वालों को चाहिए कि वे मिलकर आतंकवाद का मुकाबला करें ।,शासन,conj,obl,में,में,,R2,no_decision,confirmed,,Adhikaraṇa,no,yes,no,no
dev-s746,1,इस घटना पर शोक जताते हुए प्रधानमंत्री ने कहा कि संकट की इस घड़ी में भारतीय ब्रिटेन के साथ हैं ।,भारतीय,nsubj,amod,,,,,mapping_hypothesis,no_decision,Kartā,,no,yes,yes,no
dev-s746,1,इस घटना पर शोक जताते हुए प्रधानमंत्री ने कहा कि संकट की इस घड़ी में भारतीय ब्रिटेन के साथ हैं ।,शोक,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s747,1,अयोध्या में आतंकी हमले का जिक्र करते हुए मनमोहन सिंह ने कहा कि आतंकवाद विश्व के सभी देशों के लिए खतरा बन गया है ।,खतरा,obj,xcomp,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s748,1,यह शांति और मानवीयता को तहस - नहस कर रहा है और हमें इसका मुकाबला मिलकर करना चाहिए ।,मिलकर,obl,advcl,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,आगे,obl,advmod,,,,,mapping_hypothesis,no_decision,Adhikaraṇa|Apādāna|Karaṇa,,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,पुलिसकर्मियों,nmod,obl,के,के,,,no_decision,mapping_hypothesis,,Adhikaraṇa|Apādāna|Karaṇa,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,प्रोन्नति,obj,compound,,,,,mapping_hypothesis,no_decision,Karma,,no,yes,yes,no
dev-s758,1,उन्होंने आगे कहा कि बहादुरी भरे कारनामों के मद्देनज़र पुलिसकर्मियों के लिए बारी से पहले प्रोन्नति देने का प्रावधान है ।,बहादुरी,compound,obj,,,,,no_decision,mapping_hypothesis,,Karma,no,yes,yes,no
