split,ud_sent_id,hdtb_file,hdtb_sentence_index,token_id,token,head,paninian_label,gold_karaka
train,train-s11549,fullnews_id_2561792_date_1_7_2004.dat,6,2,रिपोर्ट,4,k7,Adhikarana
train,train-s11549,fullnews_id_2561792_date_1_7_2004.dat,6,7,कि,4,k2,Karma
train,train-s11549,fullnews_id_2561792_date_1_7_2004.dat,6,8,सीडी,12,k7,Adhikarana
train,train-s11550,fullnews_id_2561792_date_1_7_2004.dat,7,2,सीडी,6,k1,Karta
train,train-s11550,fullnews_id_2561792_date_1_7_2004.dat,7,8,तस्वीरें,15,k1,Karta
train,train-s11550,fullnews_id_2561792_date_1_7_2004.dat,7,12,नीचे,13,k7,Adhikarana
train,train-s11551,fullnews_id_2561792_date_1_7_2004.dat,8,1,उन्होंने,2,k1,Karta
train,train-s11551,fullnews_id_2561792_date_1_7_2004.dat,8,3,कि,2,k2,Karma
train,train-s11551,fullnews_id_2561792_date_1_7_2004.dat,8,4,तस्वीरों,11,k7,Adhikarana
train,train-s11551,fullnews_id_2561792_date_1_7_2004.dat,8,6,होंठ,9,k2,Karma
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,1,यह,2,k2,Karma
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,2,पूछे,19,k7,Adhikarana
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,8,जोशी,12,k4,Sampradana
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,11,चिट,12,k2,Karma
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,17,द्विवेदी,19,k1,Karta
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,20,कि,19,k2,Karma
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,21,सीडी,37,k7,Adhikarana
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,24,आदमी,27,k7p,Adhikarana
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,31,मकसद,37,k1,Karta
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,33,छवि,37,k2,Karma
train,train-s11552,fullnews_id_2561792_date_1_7_2004.dat,10,41,पहचान,44,k1,Karta
train,train-s11553,fullnews_id_2561792_date_1_7_2004.dat,11,1,उन्होंने,2,k1,Karta
train,train-s11553,fullnews_id_2561792_date_1_7_2004.dat,11,3,कि,2,k2,Karma
train,train-s11553,fullnews_id_2561792_date_1_7_2004.dat,11,5,सीडी,17,k7,Adhikarana
train,train-s11553,fullnews_id_2561792_date_1_7_2004.dat,11,15,मौजूदगी,17,k2,Karma
train,train-s11554,fullnews_id_2561792_date_1_7_2004.dat,12,1,NULL,3,k1,Karta
train,train-s11554,fullnews_id_2561792_date_1_7_2004.dat,12,9,मुंबई,24,k7p,Adhikarana
train,train-s11554,fullnews_id_2561792_date_1_7_2004.dat,12,23,विवाद,24,k2,Karma
train,train-s11554,fullnews_id_2561792_date_1_7_2004.dat,12,31,पद,37,k5,Apadana
train,train-s11554,fullnews_id_2561792_date_1_7_2004.dat,12,34,जोशी,37,k1,Karta
train,train-s11554,fullnews_id_2561792_date_1_7_2004.dat,12,36,इस्तीफा,37,k2,Karma
train,train-s11555,fullnews_id_2561793_date_1_7_2004.dat,1,4,और,25,k1,Karta
train,train-s11555,fullnews_id_2561793_date_1_7_2004.dat,1,12,दिल्ली,25,k7p,Adhikarana
train,train-s11555,fullnews_id_2561793_date_1_7_2004.dat,1,17,देशों,25,k7,Adhikarana
train,train-s11555,fullnews_id_2561793_date_1_7_2004.dat,1,22,मुद्दों,25,k7,Adhikarana
train,train-s11556,fullnews_id_2561793_date_1_7_2004.dat,2,2,सिंह,8,k1,Karta
train,train-s11556,fullnews_id_2561793_date_1_7_2004.dat,2,5,बात,8,k7,Adhikarana
train,train-s11556,fullnews_id_2561793_date_1_7_2004.dat,2,16,मुद्दे,25,k7,Adhikarana
train,train-s11556,fullnews_id_2561793_date_1_7_2004.dat,2,20,रुख,25,k7,Adhikarana
train,train-s11556,fullnews_id_2561793_date_1_7_2004.dat,2,23,बदलाव,25,k1,Karta
train,train-s11557,fullnews_id_2561793_date_1_7_2004.dat,3,4,मामले,11,k7,Adhikarana
train,train-s11557,fullnews_id_2561793_date_1_7_2004.dat,3,6,हमें,11,k1,Karta
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,2,दौरे,13,k7p,Adhikarana
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,7,पत्रकारों,13,k4,Sampradana
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,9,बातचीत,13,k7,Adhikarana
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,11,प्रधानमंत्री,13,k1,Karta
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,14,कि,13,k2,Karma
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,18,नेता,19,k1,Karta
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,22,वे,31,k1,Karta
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,24,मौसम,31,k7,Adhikarana
train,train-s11558,fullnews_id_2561793_date_1_7_2004.dat,4,27,बातचीत,31,k2,Karma
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,2,बात,9,k2,Karma
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,3,उन्होंने,9,k1,Karta
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,7,जवाब,9,k7,Adhikarana
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,11,जब,21,k7,Adhikarana
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,12,मुशर्रफ,21,k1,Karta
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,16,दिल्ली,21,k7p,Adhikarana
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,19,मैच,20,k2,Karma
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,24,उनसे,30,k1,Karta
train,train-s11559,fullnews_id_2561793_date_1_7_2004.dat,5,26,मुद्दे,30,k7,Adhikarana
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,11,और,28,k4,Sampradana
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,22,बयानों,28,k3,Karana
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,26,मनमोहन,28,k1,Karta
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,29,कि,28,k2,Karma
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,32,हमने,34,k1,Karta
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,33,जो,34,k2,Karma
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,37,हम,41,k1,Karta
train,train-s11560,fullnews_id_2561793_date_1_7_2004.dat,7,38,उस,41,k7,Adhikarana
train,train-s11561,fullnews_id_2561793_date_1_7_2004.dat,8,8,बातचीत,13,k3,Karana
train,train-s11561,fullnews_id_2561793_date_1_7_2004.dat,8,11,कुछ,13,k1,Karta
train,train-s11562,fullnews_id_2561793_date_1_7_2004.dat,9,5,दौर,7,k1,Karta
train,train-s11562,fullnews_id_2561793_date_1_7_2004.dat,9,11,दूसरा,13,k1,Karta
train,train-s11563,fullnews_id_2561793_date_1_7_2004.dat,10,1,प्रधानमंत्री,18,k1,Karta
train,train-s11563,fullnews_id_2561793_date_1_7_2004.dat,10,11,मारिसिशियन,14,k4,Sampradana
train,train-s11563,fullnews_id_2561793_date_1_7_2004.dat,10,16,साक्षात्कार,18,k7,Adhikarana
train,train-s11563,fullnews_id_2561793_date_1_7_2004.dat,10,19,कि,18,k2,Karma
train,train-s11563,fullnews_id_2561793_date_1_7_2004.dat,10,22,मामले,29,k7,Adhikarana
train,train-s11563,fullnews_id_2561793_date_1_7_2004.dat,10,24,हमें,29,k1,Karta
train,train-s11564,fullnews_id_2561793_date_1_7_2004.dat,11,2,देशों,9,k7,Adhikarana
train,train-s11564,fullnews_id_2561793_date_1_7_2004.dat,11,7,और,9,k1,Karta
train,train-s11565,fullnews_id_2561793_date_1_7_2004.dat,12,3,पाकिस्तान,12,k7,Adhikarana
train,train-s11565,fullnews_id_2561793_date_1_7_2004.dat,12,10,वातावरण,12,k2,Karma
train,train-s11565,fullnews_id_2561793_date_1_7_2004.dat,12,16,प्रक्रिया,18,k2,Karma
train,train-s11566,fullnews_id_2561793_date_1_7_2004.dat,13,1,यह,5,k1,Karta
train,train-s11566,fullnews_id_2561793_date_1_7_2004.dat,13,10,लोग,20,k1,Karta
train,train-s11566,fullnews_id_2561793_date_1_7_2004.dat,13,12,रेखा,17,k7p,Adhikarana
train,train-s11566,fullnews_id_2561793_date_1_7_2004.dat,13,14,तनाव,17,k2,Karma
train,train-s11566,fullnews_id_2561793_date_1_7_2004.dat,13,17,करने,20,k7,Adhikarana
train,train-s11567,fullnews_id_2561793_date_1_7_2004.dat,14,4,पत्रकारों,7,k4,Sampradana
train,train-s11567,fullnews_id_2561793_date_1_7_2004.dat,14,6,उन्होंने,7,k1,Karta
train,train-s11567,fullnews_id_2561793_date_1_7_2004.dat,14,8,कि,7,k2,Karma
train,train-s11567,fullnews_id_2561793_date_1_7_2004.dat,14,13,सेवा,15,k7,Adhikarana
train,train-s11567,fullnews_id_2561793_date_1_7_2004.dat,14,18,बाधाएं,20,k2,Karma
train,train-s11567,fullnews_id_2561793_date_1_7_2004.dat,14,26,बस,31,k1,Karta
train,train-s11568,fullnews_id_2561793_date_1_7_2004.dat,15,4,लोग,5,k1,Karta
train,train-s11568,fullnews_id_2561793_date_1_7_2004.dat,15,7,कि,5,k2,Karma
train,train-s11568,fullnews_id_2561793_date_1_7_2004.dat,15,8,हम,10,k1,Karta
train,train-s11568,fullnews_id_2561793_date_1_7_2004.dat,15,12,दोस्ती,17,k4,Sampradana
train,train-s11569,fullnews_id_2561793_date_1_7_2004.dat,16,4,लोगों,10,k7,Adhikarana
train,train-s11569,fullnews_id_2561793_date_1_7_2004.dat,16,7,मेलजोल,10,k2,Karma
train,train-s11569,fullnews_id_2561793_date_1_7_2004.dat,16,16,मनमोहन,18,k1,Karta
train,train-s11569,fullnews_id_2561793_date_1_7_2004.dat,16,19,कि,18,k2,Karma
train,train-s11569,fullnews_id_2561793_date_1_7_2004.dat,16,21,संबंध,32,k7,Adhikarana
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,1,यह,2,k2,Karma
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,2,पूछे,32,k7,Adhikarana
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,7,पाकिस्तान,12,k4,Sampradana
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,11,१६,12,k2,Karma
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,23,प्रक्रिया,26,k4,Sampradana
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,29,प्रधानमंत्री,32,k1,Karta
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,31,जवाब,32,k2,Karma
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,34,वह,38,k1,Karta
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,41,कि,38,k2,Karma
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,43,मामला,46,k1,Karta
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,49,देशों,54,k7,Adhikarana
train,train-s11570,fullnews_id_2561793_date_1_7_2004.dat,17,52,प्रक्रिया,54,k1,Karta
train,train-s11572,fullnews_id_2561793_date_1_7_2004.dat,19,1,प्रधानमंत्री,13,k1,Karta
train,train-s11572,fullnews_id_2561793_date_1_7_2004.dat,19,3,मॉरिशस,13,k2,Karma
train,train-s11573,fullnews_id_2561793_date_1_7_2004.dat,20,1,उन्होंने,2,k1,Karta
train,train-s11573,fullnews_id_2561793_date_1_7_2004.dat,20,3,फ्रीका,15,k7p,Adhikarana
train,train-s11573,fullnews_id_2561793_date_1_7_2004.dat,20,8,मॉरिशस,15,k1,Karta
train,train-s11573,fullnews_id_2561793_date_1_7_2004.dat,20,15,है,2,k2,Karma
train,train-s11574,fullnews_id_2561793_date_1_7_2004.dat,21,1,मॉरिशस,9,k1,Karta
train,train-s11574,fullnews_id_2561793_date_1_7_2004.dat,21,3,मायने,9,k7,Adhikarana
train,train-s11575,fullnews_id_2561810_date_1_7_2004.dat,1,7,मैच,13,k7,Adhikarana
train,train-s11575,fullnews_id_2561810_date_1_7_2004.dat,1,10,टीम,13,k1,Karta
train,train-s11575,fullnews_id_2561810_date_1_7_2004.dat,1,11,सांसत,13,k7,Adhikarana
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,2,और,35,k7p,Adhikarana
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,5,पटरी,7,k7,Adhikarana
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,9,एक्सप्रेस,12,k1,Karta
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,10,करांची,12,k7p,Adhikarana
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,18,टेस्ट,23,k7,Adhikarana
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,22,अंबार,23,k2,Karma
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,26,महारथियों,30,k1,Karta
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,28,सस्ते,30,k7,Adhikarana
train,train-s11576,fullnews_id_2561810_date_1_7_2004.dat,2,33,मुश्किलें,35,k2,Karma
train,train-s11577,fullnews_id_2561810_date_1_7_2004.dat,3,1,इन्होंने,9,k1,Karta
train,train-s11577,fullnews_id_2561810_date_1_7_2004.dat,3,8,जौहर,9,k2,Karma
train,train-s11577,fullnews_id_2561810_date_1_7_2004.dat,3,15,रुख,16,k2,Karma
train,train-s11577,fullnews_id_2561810_date_1_7_2004.dat,3,25,रुख,30,k2,Karma
train,train-s11577,fullnews_id_2561810_date_1_7_2004.dat,3,28,पक्ष,30,k7,Adhikarana
train,train-s11578,fullnews_id_2561810_date_1_7_2004.dat,4,4,खेल,6,k2,Karma
train,train-s11578,fullnews_id_2561810_date_1_7_2004.dat,4,13,बल्लेबाजों,19,k1,Karta
train,train-s11579,fullnews_id_2561810_date_1_7_2004.dat,5,5,बल्लेबाजों,10,k1,Karta
train,train-s11579,fullnews_id_2561810_date_1_7_2004.dat,5,12,मैच,18,k2,Karma
train,train-s11579,fullnews_id_2561810_date_1_7_2004.dat,5,16,पकड़,18,k7,Adhikarana
train,train-s11580,fullnews_id_2561810_date_1_7_2004.dat,6,7,व,14,k1,Karta
train,train-s11581,fullnews_id_2561810_date_1_7_2004.dat,7,2,गांगुली,8,k1,Karta
train,train-s11581,fullnews_id_2561810_date_1_7_2004.dat,7,13,गेंद,24,k7,Adhikarana
train,train-s11581,fullnews_id_2561810_date_1_7_2004.dat,7,16,शॉट,17,k2,Karma
train,train-s11581,fullnews_id_2561810_date_1_7_2004.dat,7,19,लेग,24,k7p,Adhikarana
train,train-s11581,fullnews_id_2561810_date_1_7_2004.dat,7,22,विकेट,24,k2,Karma
train,train-s11582,fullnews_id_2561810_date_1_7_2004.dat,8,1,उसके,5,k7,Adhikarana
train,train-s11582,fullnews_id_2561810_date_1_7_2004.dat,8,3,युवराज,5,k1,Karta
train,train-s11583,fullnews_id_2561810_date_1_7_2004.dat,9,2,धोनी,8,k1,Karta
train,train-s11583,fullnews_id_2561810_date_1_7_2004.dat,9,6,गेंद,8,k2,Karma
train,train-s11584,fullnews_id_2561810_date_1_7_2004.dat,10,2,NULL,3,k1,Karta
train,train-s11584,fullnews_id_2561810_date_1_7_2004.dat,10,10,पारी,15,k1,Karta
train,train-s11584,fullnews_id_2561810_date_1_7_2004.dat,10,12,रन,15,k7,Adhikarana
train,train-s11585,fullnews_id_2561810_date_1_7_2004.dat,11,8,बल्लेबाजों,16,k1,Karta
train,train-s11585,fullnews_id_2561810_date_1_7_2004.dat,11,11,पारी,16,k7,Adhikarana
train,train-s11585,fullnews_id_2561810_date_1_7_2004.dat,11,14,खेलना,16,k2,Karma
train,train-s11586,fullnews_id_2561810_date_1_7_2004.dat,12,4,और,11,k1,Karta
train,train-s11586,fullnews_id_2561810_date_1_7_2004.dat,12,10,सेंचुरी,11,k2,Karma
train,train-s11587,fullnews_id_2561810_date_1_7_2004.dat,13,1,पाक,9,k4,Sampradana
train,train-s11587,fullnews_id_2561810_date_1_7_2004.dat,13,8,बढ़त,9,k1,Karta
train,train-s11588,fullnews_id_2561810_date_1_7_2004.dat,14,3,स्थितियां,9,k1,Karta
train,train-s11589,fullnews_id_2561810_date_1_7_2004.dat,15,7,स्टेडियम,14,k7p,Adhikarana
train,train-s11589,fullnews_id_2561810_date_1_7_2004.dat,15,12,सक्रियता,14,k2,Karma
train,train-s11590,fullnews_id_2561810_date_1_7_2004.dat,16,6,वहां,11,k7p,Adhikarana
train,train-s11590,fullnews_id_2561810_date_1_7_2004.dat,16,8,सुरक्षाकर्मी,11,k1,Karta
train,train-s11590,fullnews_id_2561810_date_1_7_2004.dat,16,9,सकते,11,k7,Adhikarana
train,train-s11591,fullnews_id_2561810_date_1_7_2004.dat,17,5,मसले,11,k7,Adhikarana
train,train-s11591,fullnews_id_2561810_date_1_7_2004.dat,17,19,स्टेडियम,24,k2,Karma
train,train-s11591,fullnews_id_2561810_date_1_7_2004.dat,17,21,किले,24,k7p,Adhikarana
train,train-s11592,fullnews_id_2561810_date_1_7_2004.dat,18,8,स्टेडियम,13,k7p,Adhikarana
train,train-s11592,fullnews_id_2561810_date_1_7_2004.dat,18,10,सुरक्षा,13,k2,Karma
train,train-s11593,fullnews_id_2561810_date_1_7_2004.dat,19,10,कंपनियां,14,k2,Karma
train,train-s11593,fullnews_id_2561810_date_1_7_2004.dat,19,11,ग्राउंड,14,k7p,Adhikarana
train,train-s11594,fullnews_id_2561810_date_1_7_2004.dat,20,1,मैदान,11,k7p,Adhikarana
train,train-s11594,fullnews_id_2561810_date_1_7_2004.dat,20,4,किसी,11,k1,Karta
train,train-s11594,fullnews_id_2561810_date_1_7_2004.dat,20,8,या,11,k2,Karma
train,train-s11594,fullnews_id_2561810_date_1_7_2004.dat,20,14,इजाजत,16,k2,Karma
train,train-s11595,fullnews_id_2561810_date_1_7_2004.dat,21,8,दर्शकों,11,k2,Karma
train,train-s11595,fullnews_id_2561810_date_1_7_2004.dat,21,10,अंदर,11,k7,Adhikarana
train,train-s11596,fullnews_id_2561811_date_1_7_2004.dat,1,1,भाजपा,6,k7,Adhikarana
train,train-s11596,fullnews_id_2561811_date_1_7_2004.dat,1,4,नेतृत्व,6,k2,Karma
train,train-s11596,fullnews_id_2561811_date_1_7_2004.dat,1,10,संघर्ष,14,k2,Karma
train,train-s11596,fullnews_id_2561811_date_1_7_2004.dat,1,23,टीम,34,k5,Apadana
train,train-s11596,fullnews_id_2561811_date_1_7_2004.dat,1,32,नाम,34,k1,Karta
train,train-s11597,fullnews_id_2561811_date_1_7_2004.dat,2,8,कार्यकारिणी,17,k7,Adhikarana
train,train-s11597,fullnews_id_2561811_date_1_7_2004.dat,2,11,महाजन,17,k1,Karta
train,train-s11597,fullnews_id_2561811_date_1_7_2004.dat,2,12,महासचिव,17,k7,Adhikarana
train,train-s11598,fullnews_id_2561811_date_1_7_2004.dat,3,3,सूची,9,k5,Apadana
train,train-s11598,fullnews_id_2561811_date_1_7_2004.dat,3,8,नाम,9,k1,Karta
train,train-s11599,fullnews_id_2561811_date_1_7_2004.dat,4,6,हरियाणा,17,k5,Apadana
train,train-s11599,fullnews_id_2561811_date_1_7_2004.dat,4,11,सांगवान,17,k4,Sampradana
train,train-s11599,fullnews_id_2561811_date_1_7_2004.dat,4,15,पद,17,k2,Karma
train,train-s11600,fullnews_id_2561811_date_1_7_2004.dat,5,2,प्रदेश,18,k7,Adhikarana
train,train-s11600,fullnews_id_2561811_date_1_7_2004.dat,5,11,और,18,k2,Karma
train,train-s11601,fullnews_id_2561811_date_1_7_2004.dat,6,9,कुलकर्णी,12,k2,Karma
train,train-s11602,fullnews_id_2561811_date_1_7_2004.dat,7,1,आडवाणी,15,k1,Karta
train,train-s11602,fullnews_id_2561811_date_1_7_2004.dat,7,4,टीम,15,k7,Adhikarana
train,train-s11602,fullnews_id_2561811_date_1_7_2004.dat,7,13,पद,15,k2,Karma
train,train-s11603,fullnews_id_2561811_date_1_7_2004.dat,8,8,भाजपा,11,k7,Adhikarana
train,train-s11603,fullnews_id_2561811_date_1_7_2004.dat,8,36,और,50,k2,Karma
train,train-s11603,fullnews_id_2561811_date_1_7_2004.dat,8,42,कार्यकारिणी,50,k7,Adhikarana
train,train-s11603,fullnews_id_2561811_date_1_7_2004.dat,8,45,आमंत्रित,50,k7,Adhikarana
train,train-s11604,fullnews_id_2561811_date_1_7_2004.dat,9,6,और,13,k1,Karta
train,train-s11605,fullnews_id_2561811_date_1_7_2004.dat,10,1,नकवी,11,k1,Karta
train,train-s11605,fullnews_id_2561811_date_1_7_2004.dat,10,9,सूची,11,k2,Karma
train,train-s11606,fullnews_id_2561811_date_1_7_2004.dat,11,1,उन्होंने,2,k1,Karta
train,train-s11606,fullnews_id_2561811_date_1_7_2004.dat,11,3,कि,2,k2,Karma
train,train-s11606,fullnews_id_2561811_date_1_7_2004.dat,11,10,पद,13,k2,Karma
train,train-s11607,fullnews_id_2561811_date_1_7_2004.dat,13,2,भारती,13,k1,Karta
train,train-s11607,fullnews_id_2561811_date_1_7_2004.dat,13,6,पद,7,k1,Karta
train,train-s11608,fullnews_id_2561811_date_1_7_2004.dat,14,1,सूत्रों,3,k1,Karta
train,train-s11608,fullnews_id_2561811_date_1_7_2004.dat,14,3,कहना,4,k1,Karta
train,train-s11608,fullnews_id_2561811_date_1_7_2004.dat,14,5,कि,3,k2,Karma
train,train-s11608,fullnews_id_2561811_date_1_7_2004.dat,14,7,महाजन,12,k2,Karma
train,train-s11608,fullnews_id_2561811_date_1_7_2004.dat,14,9,पार्टी,12,k7,Adhikarana
train,train-s11608,fullnews_id_2561811_date_1_7_2004.dat,14,12,किया,19,k1,Karta
train,train-s11609,fullnews_id_2561811_date_1_7_2004.dat,15,3,नजर,29,k7,Adhikarana
train,train-s11609,fullnews_id_2561811_date_1_7_2004.dat,15,5,महाजन,29,k1,Karta
train,train-s11610,fullnews_id_2561811_date_1_7_2004.dat,16,5,गुनाह,6,k1,Karta
train,train-s11610,fullnews_id_2561811_date_1_7_2004.dat,16,11,यात्रा,17,k2,Karma
train,train-s11610,fullnews_id_2561811_date_1_7_2004.dat,16,13,महाराष्ट्र,17,k7p,Adhikarana
train,train-s11611,fullnews_id_2561811_date_1_7_2004.dat,18,8,मौजूदगी,10,k1,Karta
train,train-s11612,fullnews_id_2561811_date_1_7_2004.dat,19,3,टीम,15,k7,Adhikarana
train,train-s11612,fullnews_id_2561811_date_1_7_2004.dat,19,8,राज्यपालों,15,k2,Karma
train,train-s11613,fullnews_id_2561811_date_1_7_2004.dat,20,2,सरकार,9,k1,Karta
train,train-s11613,fullnews_id_2561811_date_1_7_2004.dat,20,7,पद,9,k5,Apadana
train,train-s11613,fullnews_id_2561811_date_1_7_2004.dat,20,12,मिश्र,18,k2,Karma
train,train-s11613,fullnews_id_2561811_date_1_7_2004.dat,20,15,कार्यकारिणी,18,k7,Adhikarana
train,train-s11614,fullnews_id_2561811_date_1_7_2004.dat,21,7,पद,10,k5,Apadana
train,train-s11614,fullnews_id_2561811_date_1_7_2004.dat,21,9,इस्तीफा,10,k2,Karma
train,train-s11614,fullnews_id_2561811_date_1_7_2004.dat,21,19,खुराना,26,k4,Sampradana
train,train-s11614,fullnews_id_2561811_date_1_7_2004.dat,21,21,पार्टी,31,k7,Adhikarana
train,train-s11614,fullnews_id_2561811_date_1_7_2004.dat,21,25,पद,26,k2,Karma
train,train-s11614,fullnews_id_2561811_date_1_7_2004.dat,21,29,संभावना,31,k2,Karma
train,train-s11615,fullnews_id_2561811_date_1_7_2004.dat,22,2,उन्हें,9,k1,Karta
train,train-s11615,fullnews_id_2561811_date_1_7_2004.dat,22,6,सदस्यता,9,k2,Karma
train,train-s11616,fullnews_id_2561811_date_1_7_2004.dat,23,11,और,21,k2,Karma
train,train-s11616,fullnews_id_2561811_date_1_7_2004.dat,23,18,कार्यकारिणी,21,k7,Adhikarana
train,train-s11617,fullnews_id_2561811_date_1_7_2004.dat,24,1,कार्यकारिणी,9,k7,Adhikarana
train,train-s11617,fullnews_id_2561811_date_1_7_2004.dat,24,5,और,9,k1,Karta
train,train-s11618,fullnews_id_2561811_date_1_7_2004.dat,25,6,कपूर,12,k2,Karma
train,train-s11618,fullnews_id_2561811_date_1_7_2004.dat,25,9,कार्यकारिणी,12,k7,Adhikarana
train,train-s11619,fullnews_id_2561811_date_1_7_2004.dat,26,5,पद,7,k5,Apadana
train,train-s11619,fullnews_id_2561811_date_1_7_2004.dat,26,10,कटियार,21,k2,Karma
train,train-s11619,fullnews_id_2561811_date_1_7_2004.dat,26,13,कार्यकारिणी,21,k7,Adhikarana
train,train-s11619,fullnews_id_2561811_date_1_7_2004.dat,26,16,आमंत्रित,21,k7,Adhikarana
train,train-s11620,fullnews_id_2561811_date_1_7_2004.dat,27,1,पार्टी,4,k1,Karta
train,train-s11620,fullnews_id_2561811_date_1_7_2004.dat,27,6,नांबियार,11,k1,Karta
train,train-s11620,fullnews_id_2561811_date_1_7_2004.dat,27,8,कार्यकारिणी,11,k7,Adhikarana
train,train-s11621,fullnews_id_2561811_date_1_7_2004.dat,28,2,जगह,10,k7,Adhikarana
train,train-s11621,fullnews_id_2561811_date_1_7_2004.dat,28,5,गोयल,10,k2,Karma
train,train-s11622,fullnews_id_2561811_date_1_7_2004.dat,29,5,पदाधिकारियों,11,k7,Adhikarana
train,train-s11622,fullnews_id_2561811_date_1_7_2004.dat,29,9,महिलाएं,11,k1,Karta
train,train-s11623,fullnews_id_2561811_date_1_7_2004.dat,30,3,पद,8,k7,Adhikarana
train,train-s11623,fullnews_id_2561811_date_1_7_2004.dat,30,6,महिला,8,k1,Karta
train,train-s11624,fullnews_id_2561811_date_1_7_2004.dat,32,1,कार्यकारिणी,6,k7,Adhikarana
train,train-s11624,fullnews_id_2561811_date_1_7_2004.dat,32,4,महिलाएं,6,k1,Karta
train,train-s11624,fullnews_id_2561811_date_1_7_2004.dat,32,8,जिसमें,18,k5,Apadana
train,train-s11624,fullnews_id_2561811_date_1_7_2004.dat,32,11,महिलाएं,18,k2,Karma
train,train-s11624,fullnews_id_2561811_date_1_7_2004.dat,32,13,आमंत्रित,18,k7,Adhikarana
train,train-s11625,fullnews_id_2561811_date_1_7_2004.dat,33,3,नक़वी,5,k1,Karta
train,train-s11625,fullnews_id_2561811_date_1_7_2004.dat,33,6,कि,5,k2,Karma
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,2,ब्यूरो,18,k4,Sampradana
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,9,बाजारों,13,k7p,Adhikarana
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,12,विस्फोट,13,k2,Karma
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,22,पुलिस,29,k1,Karta
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,25,भीड़,29,k7,Adhikarana
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,27,बम,29,k2,Karma
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,35,दिल्ली,38,k1,Karta
train,train-s11626,fullnews_id_2561814_date_1_7_2004.dat,1,36,धमाकों,38,k2,Karma
