sent_id,sentence_text,token_form,deprel,case_marker,rule_id,decision_type,confidence,karaka_candidates,reason
train-s36,म.प्र. पर्यटन बोट क्लब बड़ी झील में नौकायन भी करवाता है ।,है,aux,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s36,म.प्र. पर्यटन बोट क्लब बड़ी झील में नौकायन भी करवाता है ।,।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,छोटी,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,झील,nmod,में,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='में'.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,में,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,एक,nummod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,मछली,nmod,के,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='के'.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,के,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,आकार,nmod,का,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='का'.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,का,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,एक्वेरियम,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,है,cop,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s37,छोटी झील में एक मछली के आकार का एक्वेरियम है ।,।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s38,कैसे पहुँचे?,कैसे,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s38,कैसे पहुँचे?,पहुँचे,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s38,कैसे पहुँचे?,?,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",दिल्ली,nmod,से,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='से'.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",ग्वालियर,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",इंदौर,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",और,cc,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",मुंबई,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",से,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",भोपाल,nmod,के,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='के'.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",के,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",लिए,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",नियमित,amod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",विमान,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",सेवा,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",है,cop,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s39,"दिल्ली ग्वालियर, इंदौर और मुंबई से भोपाल के लिए नियमित विमान सेवा है ।",।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",भोपाल,nsubj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",दिल्ली,nmod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",-,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",मद्रास,nmod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",मेन,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",लाइन,root,पर,,no_decision,none,,No v1 rule applies for deprel='root' with case_marker='पर'.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",पर,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",है,cop,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s40,"भोपाल, दिल्ली - मद्रास मेन लाइन पर है ।",।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,मुंबई,obl,से,R4,ambiguous,low-medium,Karaṇa|Apādāna,obl with से postposition — instrument (Karaṇa) or source (Apādāna); cannot disambiguate in v1.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,से,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,इटारसी,nmod,के,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='के'.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,और,cc,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,झाँसी,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,के,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,रास्ते,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,दिल्ली,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,जाने,amod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,वाली,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,मुख्य,amod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,गाड़ियाँ,nsubj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,भोपाल,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,होकर,advcl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,जाती,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,हैं,aux,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s41,मुंबई से इटारसी और झाँसी के रास्ते दिल्ली जाने वाली मुख्य गाड़ियाँ भोपाल होकर जाती हैं ।,।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",भोपाल,nmod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",तथा,cc,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",इंदौर,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",मांडू,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",उज्जैन,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",खजुराहो,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",पचमढ़ी,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",ग्वालियर,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",साँची,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",जबलपुर,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",और,cc,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",शिवपुरी,conj,के,,no_decision,none,,No v1 rule applies for deprel='conj' with case_marker='के'.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",के,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",बीच,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",नियमित,amod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",बस,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",सेवाएँ,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",हैं,cop,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s42,"भोपाल तथा इंदौर, मांडू, उज्जैन, खजुराहो, पचमढ़ी, ग्वालियर, साँची, जबलपुर और शिवपुरी के बीच नियमित बस सेवाएँ हैं ।",।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,ठहरने,advcl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,के,mark,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,लिए,mark,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,-,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,मध्यप्रदेश,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,पर्यटन,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,विकास,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,निगम,nmod,के,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='के'.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,के,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,होटल,nsubj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,तथा,cc,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,निजी,amod,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,होटल,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,हैं,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s43,ठहरने के लिए - मध्यप्रदेश पर्यटन विकास निगम के होटल तथा निजी होटल हैं ।,।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s44,कब जाएँ?,कब,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s44,कब जाएँ?,जाएँ,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s44,कब जाएँ?,?,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,वर्ष,obl,में,R2,confirmed,medium-high,Adhikaraṇa,obl with में postposition — locative/locus pattern for Adhikaraṇa.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,में,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,कभी,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,भी,dep,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,आप,nsubj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,यहाँ,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,जा,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,सकते,aux,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,हैं,aux:pass,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s45,वर्ष में कभी भी आप यहाँ जा सकते हैं ।,।,punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",ओरछा,nmod,का,,no_decision,none,,No v1 rule applies for deprel='nmod' with case_marker='का'.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",का,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",वैभव,nsubj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",पत्थरों,obl,में,R2,confirmed,medium-high,Adhikaraṇa,obl with में postposition — locative/locus pattern for Adhikaraṇa.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",में,case,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",जैसे,dep,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",कैद,compound,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",हो,root,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",गया,aux,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",है,aux:pass,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",",",punct,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",समय,nsubj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",यहाँ,obl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",ठहरा,advcl,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",हुआ,aux,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",लगता,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",है,aux,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",और,cc,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",हम,nsubj:pass,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",चले,conj,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
train-s46,"ओरछा का वैभव पत्थरों में जैसे कैद हो गया है, समय यहाँ ठहरा हुआ लगता है और हम चले जाते हैं बरसों बरस पीछे, मध्यकाल के एक शहर में.",जाते,aux:pass,,,no_decision,none,,No case marker provided; v1 rules require postposition evidence.
